time,text,event
Mon Sep 24 15:34:41 +0000 2012,Balacera en las Fuentes y López Mateos @retioGDL,
Sat Oct 27 04:47:54 +0000 2012,México: Belleza de Sinaloa fallece durante balacera - Terra Perú http://t.co/RzwrgKtH,
Wed Aug 22 16:48:49 +0000 2012,"—Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.  — PLOP!!",
Sat Oct 30 01:48:20 +0000 2010,"RT @WhatsappFrases: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.  — PLOP!!",
Sun Mar 21 05:18:49 +0000 2010,"RT @WhatsappFrases: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.  — PLOP!!",
Mon Dec 19 11:54:08 +0000 2011,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Wed May 04 06:44:23 +0000 2011,RT @albertomunu2012Le dispararon a Miss Sinaloa en medio de una balacera y murio :s http://t.co/DD1qCHED #tabasc... http://t.co/jViRFY33,
Mon Mar 14 23:26:48 +0000 2011,Hubo balacera en la esquina de mi casa y yo ni encuenta!! 😯,
Sat May 14 00:12:11 +0000 2011,"RT @WhatsappFrases: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.  — PLOP!!",
Thu Feb 03 21:03:35 +0000 2011,Le aseguran AK-47 a reina de belleza de Sinaloa en balacera http://t.co/w67r3rjT,
Fri Apr 02 20:00:42 +0000 2010,"RT @WhatsappFrases: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.  — PLOP!!",
Mon May 28 23:58:01 +0000 2012,"Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE
http://t.co/xzAac3Mw http://t.co/okXB5Wcc",
Thu Feb 10 16:44:17 +0000 2011,Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/rHnT09tm @periodicohoy,
Sat May 08 04:59:37 +0000 2010,#PolicíasEstatales pudieron manipular evidencia en balacera de la colonia Miguel Hidalgo… Léala en http://t.co/4FXkCw7x Vía | Adiscusión,
Sun Feb 20 04:48:16 +0000 2011,"Al final lo que queda es abrazarse, confiar en el otro, amar y dejar dejarse amar en medio de la balacera que es la vida. - Fito Paez-",
Thu Jul 28 18:23:02 +0000 2011,"RT @WhatsappFrases: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.  — PLOP!!",
Wed Jul 13 16:53:14 +0000 2011,"RT @Srita_Swinger: Al final lo que queda es abrazarse, confiar en el otro, amar y dejar dejarse amar en medio de la balacera que es la v ...",
Sat Aug 21 04:04:08 +0000 2010,@Ulysses07 @trafico_zmg dicen que hay una balacera en López y las fuentes es cierto??,
Sat Jun 25 15:57:04 +0000 2011,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Wed Aug 24 04:35:16 +0000 2011,@cerotraficoguad @susyrubio Balacera en la colonia el campanario un muerto y un herido parece que hay persecución por Buga,
Tue Dec 02 17:58:53 +0000 2008,Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Tue Nov 29 23:20:28 +0000 2011,Un joven de 20 años pierde la vida en una balacera en Tanara de chepo,
Tue Sep 14 20:51:31 +0000 2010,"""@NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/JseQsmoS"" poorr andar de sapa!",
Thu Jun 03 14:36:39 +0000 2010,RT @ramirocanal_2: Un joven de 20 años pierde la vida en una balacera en Tanara de chepo,
Thu Nov 05 17:16:28 +0000 2009,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Fri Mar 16 19:07:08 +0000 2012,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Mon Jan 25 19:14:34 +0000 2010,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Sat Jan 09 00:33:57 +0000 2010,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Tue Nov 27 01:00:49 +0000 2012,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Mon Apr 26 21:39:16 +0000 2010,"—Hubo una gran balacera. —Bien, ¿y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Mon Aug 22 04:18:54 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Fri Nov 27 03:55:08 +0000 2009,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Thu Dec 15 15:42:50 +0000 2011,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Mon May 16 14:51:19 +0000 2011,Un joven de 20 años pierde la vida en una balacera en Tanara de Chepo. Vía @ramirocanal_2 #Panama,
Tue Jul 19 05:13:48 +0000 2011,RT @ramirocanal_2: Un joven de 20 años pierde la vida en una balacera en Tanara de chepo,
Sat Apr 09 18:35:03 +0000 2011,Matan en balacera a miss Sinaloa #mocorito #mexicorojo http://t.co/JphshMyu,
Tue Feb 22 07:11:07 +0000 2011,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Sat May 08 17:54:26 +0000 2010,"jdse7en: Nuestra Belleza Sinaloa 2012, María Susana Flores Gámez muere en balacera…tan buena y en la ferria.. http://t.co/4GCCVJIn",
Thu Apr 12 05:13:48 +0000 2012,RT @tvnnoticias: Un joven de 20 años pierde la vida en una balacera en Tanara de Chepo. Vía @ramirocanal_2 #Panama,
Sat Sep 25 20:38:56 +0000 2010,Balacera en Tanara de Chepo! Cuidado @IzetRamos a ti te encanta esos parking!,
Sat May 15 19:14:19 +0000 2010,"RT @iSpeakLie: Hubo una balacera... - Cual es el saldo de los muertos? - No se, no le revisamos los telefonos!",
Fri Sep 02 21:00:50 +0000 2011,RT @tvnnoticias: Un joven de 20 años pierde la vida en una balacera en Tanara de Chepo. Vía @ramirocanal_2 #Panama,
Wed May 18 15:06:44 +0000 2011,México: Belleza de Sinaloa fallece durante balacera - Terra Perú http://t.co/ng6ecEAv,
Mon Jun 08 15:07:24 +0000 2009,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Wed Nov 18 15:38:32 +0000 2009,Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/njui1BD9,
Mon Jul 12 21:50:23 +0000 2010,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Sat Oct 15 00:59:21 +0000 2011,@PresidenteFunez y ud vio que en México mataron a una miss en balacera entre soldados y narcos (iba con ellos) a la par de un fusil #queloco,
Sat Jan 01 05:02:46 +0000 2011,RT @tvnnoticias: Un joven de 20 años pierde la vida en una balacera en Tanara de Chepo. Vía @ramirocanal_2 #Panama,
Fri Aug 21 14:08:45 +0000 2009,Balacera en la galería terminó con la vida de dos personas http://t.co/DCR2EWyT,
Wed Apr 06 01:46:24 +0000 2011,RT @tvnnoticias: Un joven de 20 años pierde la vida en una balacera en Tanara de Chepo. Vía @ramirocanal_2 #Panama,
Fri Apr 23 18:57:06 +0000 2010,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Mon Oct 05 01:26:33 +0000 2009,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Sat Apr 03 19:45:48 +0000 2010,Imagen de la balacera ayer en Veracruz. http://t.co/sgubsGTM,
Thu Apr 22 22:59:26 +0000 2010,"—Hola, ¿Qué haces? —Aquí en una balacera entre la DEA y los narcos, y tú? —Enamorándome —¡NO JODÁS, TEN CUIDADO! ¡¡TE VAN A LASTIMAR!!!!",
Fri May 06 21:21:25 +0000 2011,RT @CarlitoSuGa: Imagen de la balacera ayer en Veracruz. http://t.co/sgubsGTM,
Wed Sep 26 15:31:33 +0000 2012,Se va a armar la balacera.,
Sat Aug 22 06:20:22 +0000 2009,RT @CarlitoSuGa: Imagen de la balacera ayer en Veracruz. http://t.co/sgubsGTM,
Tue May 15 13:29:08 +0000 2012,Reina de belleza de México muere en balacera entre militares y pistoleros: Una reina de belleza y reconocida mod... http://t.co/k4UPlOX9,
Mon Nov 26 14:52:06 +0000 2012,"RT @Srita_Swinger: Al final lo que queda es abrazarse, confiar en el otro, amar y dejar dejarse amar en medio de la balacera que es la v ...",
Fri Apr 13 12:25:16 +0000 2012,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Sun May 01 17:35:16 +0000 2011,RT @tvnnoticias: Un joven de 20 años pierde la vida en una balacera en Tanara de Chepo. Vía @ramirocanal_2 #Panama,
Fri Jan 21 14:40:56 +0000 2011,"—Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Sun Aug 21 14:01:49 +0000 2011,#Terra &gt; México: reina de belleza muerta en balacera era del grupo de sicarios (fiscal): La reina de belleza y r... http://t.co/tcC1FBTr,
Sat Oct 10 06:08:38 +0000 2009,¿Balacera en el Isenco de Tecomán? Confirmen chisme pls lol,
Wed Sep 19 04:36:33 +0000 2012,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Mon Nov 29 04:32:05 +0000 2010,RT @ramirocanal_2: Un joven de 20 años pierde la vida en una balacera en Tanara de chepo,
Sat Jan 23 03:37:26 +0000 2010,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Wed Jul 27 02:06:16 +0000 2011,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Tue Jul 31 03:58:00 +0000 2012,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Sat Oct 09 21:33:33 +0000 2010,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Fri Sep 18 00:49:38 +0000 2009,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Wed Aug 04 22:01:47 +0000 2010,"—Hubo una balacera. —Bien, ¿Y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Thu Mar 04 04:41:34 +0000 2010,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Fri Sep 23 19:30:14 +0000 2011,"RT @ArnFun: —Hubo una balacera. —Bien, ¿Y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Tue Jul 03 23:30:10 +0000 2012,"—Hubo una balacera. —Bien, ¿Y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Wed Apr 29 18:59:57 +0000 2009,#LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Mon Mar 26 23:38:41 +0000 2012,"RT @ArnFun: —Hubo una balacera. —Bien, ¿Y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Tue Nov 24 03:13:59 +0000 2009,RT @Quien: #LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Sat Jul 02 23:56:39 +0000 2011,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Fri Jul 01 01:12:09 +0000 2011,A Miss Sinaloa se le aseguró un ‘cuerno de chivo’: PGJE http://t.co/S6IncnIf vía @diario24horas,
Sat Sep 25 22:15:20 +0000 2010,RT @Quien: #LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Thu Nov 12 06:34:00 +0000 2009,#LoMásVisto:  'Muere Narco Miss Sinaloa en una balacera'. http://t.co/DDStMc89,
Tue May 29 17:50:20 +0000 2012,RT @Quien: #LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Fri Jan 21 06:12:17 +0000 2011,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Thu Aug 20 20:35:46 +0000 2009,"Entro a mi cuarto, se pedorreo y me dijo: Esto es una balacera! Jajajajajaja y corrió... Jajajajaja.",
Tue Jul 31 23:31:24 +0000 2012,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Mon May 31 15:50:57 +0000 2010,"RT @EduardoF0ster: —Hubo una balacera.
—Bien, ¿Y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Mon Apr 26 00:58:15 +0000 2010,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Sat Jun 19 01:55:08 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Thu Jan 13 17:29:51 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/P2WWfC79",
Fri Apr 06 17:08:00 +0000 2007,"[noticias] Dos muertos en balacera en Potrero Grande, en Cali - http://t.co/BzbfwzKo http://t.co/eD0DTfMG",
Sat May 30 22:46:52 +0000 2009,Miss Sinaloa Maria Gamez De 22 años Muere En Balacera Entre Presuntos Narcos Y Policia Federales.,
Thu Jan 21 20:58:20 +0000 2010,"¡PUTA MADRE! Balacera a 4 casas, de la casa.",
Thu Aug 19 05:27:37 +0000 2010,"RT @anonyopshispano: Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/oCAeaOEc",
Fri Sep 16 02:56:57 +0000 2011,Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/KXouiOHQ,
Fri Sep 16 02:56:57 +0000 2011,@CarmiMasi Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/KXouiOHQ,
Fri Sep 16 02:56:57 +0000 2011,@noritaspa Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/KXouiOHQ,
Tue Feb 09 02:32:35 +0000 2010,Balacera :s,
Fri Sep 16 02:56:57 +0000 2011,@churerocom Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/KXouiOHQ,
Mon Jan 17 12:44:33 +0000 2011,RT @NoticiasCaracol: Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/gvaw8ZsE,
Wed Feb 23 22:02:34 +0000 2011,"RT @ArnFun: —Hubo una balacera. —Bien, ¿Y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Sat Sep 04 00:15:21 +0000 2010,"""@academiapy: @noritaspa Hermosa reina de belleza mexicana murió en medio de una balacera http://t.co/V6ZdlYBP""// :(",
Wed Aug 12 00:26:14 +0000 2009,RT @Quien: #LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Wed Mar 28 19:41:41 +0000 2012,Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/vq3mFsxh,
Sat Apr 17 02:08:10 +0000 2010,Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/a0pyCU6g,
Sun Feb 05 22:48:33 +0000 2012,"—Hola, ¿qué haces?—Aquí en una balacera entre el narco y los federales, ¿y tú?—Aquí enamorándome—¡NO MAMES TEN CUIDADO, TE PUEDEN LASTIMAR!",
Fri Apr 30 22:20:05 +0000 2010,RT @NTN24: Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/a0pyCU6g,
Tue Nov 06 00:31:12 +0000 2012,#NickNews Reina de belleza de México muere en balacera http://t.co/Dch0Kx90 que lastima!! =(,
Wed Jan 19 04:49:33 +0000 2011,Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/BQQuvpKz,
Wed Jan 19 23:11:46 +0000 2011,Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/DSjtIAHw,
Sat May 30 14:30:21 +0000 2009,Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/z3fRcdpR,
Fri Jan 29 23:12:13 +0000 2010,"— Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Wed May 26 22:36:19 +0000 2010,"""@NTN24: Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/DZARhmMC""",
Fri Apr 23 05:47:04 +0000 2010,:S RT @PeriodicoHoy: Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/WnEGGXpb,
Sun Mar 13 23:12:21 +0000 2011,RT @Quien: #LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Thu Jan 28 20:35:49 +0000 2010,RT @NTN24: Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/a0pyCU6g,
Sun Nov 08 22:02:03 +0000 2009,RT @NTN24: Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/a0pyCU6g,
Mon Mar 14 23:56:29 +0000 2011,Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/i4XGeiu1,
Tue Mar 15 22:21:23 +0000 2011,Currently reading http://t.co/rTzprtNp,
Mon Jul 23 00:45:26 +0000 2012,"#Colombia Dos muertos en balacera en Potrero Grande, en Cali - http://t.co/z6uOwzkP http://t.co/yKNM2sGP",
Fri Oct 21 21:40:26 +0000 2011,"- Hola, ¿Que Haces?
-Aqui En Una Balacera Entre Los Federales &amp; Narcos, ¿&amp; Tu?
- Enamorandome.
- ¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Wed May 11 19:17:38 +0000 2011,Reina q murio en balacera en Mex era de los sicarios. Esto es lo q Mulino dice hay q evitar. Pero opo sale con militarismo y otras tonterias,
Wed Sep 14 18:36:40 +0000 2011,Balacera... Ha era ese chiquillo mocoso con sus chingaderas de cohetitos.,
Sun Nov 18 18:17:01 +0000 2012,Reina de belleza de México muere en balacera entre militares y pistoleros,
Wed Oct 26 21:58:26 +0000 2011,RT @Quien: #LoMásVisto: en primer lugar 'Muere Miss Sinaloa en una balacera'. http://t.co/5tmtJR7T,
Tue Aug 14 21:13:25 +0000 2012,"-¿Que haces?
-Aquí, en medio de la balacera de los federales, ¿Y tu?.
-Enamorándome.
-Friegate, te van a lastimar.",
Tue Sep 20 14:25:24 +0000 2011,"RT @malubicado: —Hubo una balacera.
—¿Cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Mon Apr 11 21:43:46 +0000 2011,"""@malubicado: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.""",
Sun Dec 27 03:26:57 +0000 2009,RT @PeriodicoHoy: Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/z3fRcdpR,
Mon Feb 14 22:14:06 +0000 2011,"RT @malubicado: —Hubo una balacera.
—¿Cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Tue Jul 06 23:28:38 +0000 2010,"En el próximo capitulo se arma la balacera en la ciudad del gobernador, 4 Vs 50",
Fri Jul 15 19:57:35 +0000 2011,"RT @malubicado: —Hubo una balacera.
—¿Cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Thu May 10 21:25:40 +0000 2012,"—Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
